Tick;Step;DateTime;actionPoints;color;currStance;energy;hasMoved;magazineCount;movementDelay;points;stage;tagged;taggedCounter;visibilityRange;visualRange;wasTagged;wasTaggedCounter;xSpawn;ySpawn;0_Position;1_Position;ID
120;120;2019-01-01T11:02:00.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
121;121;2019-01-01T11:02:01.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;7,0;10,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
121;121;2019-01-01T11:02:01.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
122;122;2019-01-01T11:02:02.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;7,0;9,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
122;122;2019-01-01T11:02:02.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
123;123;2019-01-01T11:02:03.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;7,0;8,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
123;123;2019-01-01T11:02:03.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
124;124;2019-01-01T11:02:04.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;7,0;7,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
124;124;2019-01-01T11:02:04.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
125;125;2019-01-01T11:02:05.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;8,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
125;125;2019-01-01T11:02:05.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
126;126;2019-01-01T11:02:06.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;9,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
126;126;2019-01-01T11:02:06.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
127;127;2019-01-01T11:02:07.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;10,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
127;127;2019-01-01T11:02:07.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
128;128;2019-01-01T11:02:08.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;11,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
128;128;2019-01-01T11:02:08.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
129;129;2019-01-01T11:02:09.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;12,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
129;129;2019-01-01T11:02:09.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
130;130;2019-01-01T11:02:10.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;13,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
130;130;2019-01-01T11:02:10.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
131;131;2019-01-01T11:02:11.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;14,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
131;131;2019-01-01T11:02:11.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
132;132;2019-01-01T11:02:12.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;15,0;7,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
132;132;2019-01-01T11:02:12.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
133;133;2019-01-01T11:02:13.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;15,0;8,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
133;133;2019-01-01T11:02:13.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
134;134;2019-01-01T11:02:14.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;15,0;9,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
134;134;2019-01-01T11:02:14.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
135;135;2019-01-01T11:02:15.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;15,0;10,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
135;135;2019-01-01T11:02:15.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
136;136;2019-01-01T11:02:16.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;15,0;11,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
136;136;2019-01-01T11:02:16.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
137;137;2019-01-01T11:02:17.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;15,0;12,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
137;137;2019-01-01T11:02:17.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
138;138;2019-01-01T11:02:18.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;15,0;13,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
138;138;2019-01-01T11:02:18.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
139;139;2019-01-01T11:02:19.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;15,0;14,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
139;139;2019-01-01T11:02:19.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
140;140;2019-01-01T11:02:20.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;16,0;15,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
140;140;2019-01-01T11:02:20.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
141;141;2019-01-01T11:02:21.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;17,0;16,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
141;141;2019-01-01T11:02:21.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
142;142;2019-01-01T11:02:22.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;18,0;17,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
142;142;2019-01-01T11:02:22.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
143;143;2019-01-01T11:02:23.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;13.0;False;0;1.0;1.0;19,0;18,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
143;143;2019-01-01T11:02:23.0000000+01:00;10;red;standing;100;False;2;0;100;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
144;144;2019-01-01T11:02:24.0000000+01:00;10;green;standing;90;False;5;0;0;0;False;0;10.0;13.0;True;1;1.0;1.0;20,0;19,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
144;144;2019-01-01T11:02:24.0000000+01:00;10;red;standing;100;False;1;0;110;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
145;145;2019-01-01T11:02:25.0000000+01:00;10;green;standing;80;False;5;0;0;0;False;0;10.0;13.0;True;1;1.0;1.0;20,0;20,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
145;145;2019-01-01T11:02:25.0000000+01:00;10;red;standing;100;False;0;0;120;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
146;146;2019-01-01T11:02:26.0000000+01:00;10;green;standing;80;False;5;0;0;0;False;0;10.0;13.0;True;0;1.0;1.0;21,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
146;146;2019-01-01T11:02:26.0000000+01:00;10;red;standing;100;False;4;0;120;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
147;147;2019-01-01T11:02:27.0000000+01:00;10;green;standing;70;False;5;0;0;1;False;0;10.0;13.0;True;1;1.0;1.0;22,0;22,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
147;147;2019-01-01T11:02:27.0000000+01:00;10;red;standing;100;False;3;0;130;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
148;148;2019-01-01T11:02:28.0000000+01:00;10;green;lying;60;False;5;2;0;2;False;0;8.0;11.0;True;1;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
148;148;2019-01-01T11:02:28.0000000+01:00;10;red;standing;100;False;2;0;140;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
149;149;2019-01-01T11:02:29.0000000+01:00;10;green;lying;50;False;5;1;0;2;False;0;8.0;11.0;True;2;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
149;149;2019-01-01T11:02:29.0000000+01:00;10;red;standing;100;False;1;0;150;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
150;150;2019-01-01T11:02:30.0000000+01:00;10;green;lying;40;False;5;0;0;2;False;0;8.0;11.0;True;2;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
150;150;2019-01-01T11:02:30.0000000+01:00;10;red;standing;100;False;0;0;160;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
151;151;2019-01-01T11:02:31.0000000+01:00;10;green;lying;40;False;5;0;0;2;False;0;8.0;11.0;True;1;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
151;151;2019-01-01T11:02:31.0000000+01:00;10;red;standing;100;False;4;0;160;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
152;152;2019-01-01T11:02:32.0000000+01:00;10;green;lying;30;False;5;0;0;2;False;0;8.0;11.0;True;2;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
152;152;2019-01-01T11:02:32.0000000+01:00;10;red;standing;100;False;3;0;170;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
153;153;2019-01-01T11:02:33.0000000+01:00;10;green;lying;20;False;5;0;0;2;False;0;8.0;11.0;True;2;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
153;153;2019-01-01T11:02:33.0000000+01:00;10;red;standing;100;False;2;0;180;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
154;154;2019-01-01T11:02:34.0000000+01:00;10;green;lying;20;False;5;0;0;2;False;0;8.0;11.0;True;1;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
154;154;2019-01-01T11:02:34.0000000+01:00;10;red;standing;100;False;1;0;180;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
155;155;2019-01-01T11:02:35.0000000+01:00;10;green;lying;20;False;5;0;0;2;False;0;8.0;11.0;True;0;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
155;155;2019-01-01T11:02:35.0000000+01:00;10;red;standing;100;False;0;0;180;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
156;156;2019-01-01T11:02:36.0000000+01:00;10;green;lying;20;False;5;0;0;2;False;0;8.0;11.0;True;0;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
156;156;2019-01-01T11:02:36.0000000+01:00;10;red;standing;100;False;4;0;180;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
157;157;2019-01-01T11:02:37.0000000+01:00;10;green;lying;10;False;5;0;0;2;False;0;8.0;11.0;True;2;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
157;157;2019-01-01T11:02:37.0000000+01:00;10;red;standing;100;False;3;0;190;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
158;158;2019-01-01T11:02:38.0000000+01:00;10;green;lying;10;False;5;0;0;2;False;0;8.0;11.0;True;1;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
158;158;2019-01-01T11:02:38.0000000+01:00;10;red;standing;100;False;2;0;190;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
159;159;2019-01-01T11:02:39.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;1,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
159;159;2019-01-01T11:02:39.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
160;160;2019-01-01T11:02:40.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;2,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
160;160;2019-01-01T11:02:40.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
161;161;2019-01-01T11:02:41.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;3,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
161;161;2019-01-01T11:02:41.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
162;162;2019-01-01T11:02:42.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;4,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
162;162;2019-01-01T11:02:42.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
163;163;2019-01-01T11:02:43.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;5,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
163;163;2019-01-01T11:02:43.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
164;164;2019-01-01T11:02:44.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
164;164;2019-01-01T11:02:44.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
165;165;2019-01-01T11:02:45.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;7,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
165;165;2019-01-01T11:02:45.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
166;166;2019-01-01T11:02:46.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;8,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
166;166;2019-01-01T11:02:46.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
167;167;2019-01-01T11:02:47.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;9,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
167;167;2019-01-01T11:02:47.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
168;168;2019-01-01T11:02:48.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;10,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
168;168;2019-01-01T11:02:48.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
169;169;2019-01-01T11:02:49.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;11,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
169;169;2019-01-01T11:02:49.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
170;170;2019-01-01T11:02:50.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;12,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
170;170;2019-01-01T11:02:50.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
171;171;2019-01-01T11:02:51.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;13,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
171;171;2019-01-01T11:02:51.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
172;172;2019-01-01T11:02:52.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;14,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
172;172;2019-01-01T11:02:52.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
173;173;2019-01-01T11:02:53.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;15,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
173;173;2019-01-01T11:02:53.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
174;174;2019-01-01T11:02:54.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;1,0;16,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
174;174;2019-01-01T11:02:54.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
175;175;2019-01-01T11:02:55.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;2,0;17,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
175;175;2019-01-01T11:02:55.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
176;176;2019-01-01T11:02:56.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;3,0;18,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
176;176;2019-01-01T11:02:56.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
177;177;2019-01-01T11:02:57.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;4,0;19,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
177;177;2019-01-01T11:02:57.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
178;178;2019-01-01T11:02:58.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;5,0;20,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
178;178;2019-01-01T11:02:58.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
179;179;2019-01-01T11:02:59.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;6,0;20,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
179;179;2019-01-01T11:02:59.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
180;180;2019-01-01T11:03:00.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;7,0;20,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
